id;identifier;name;active;billable;billing_address;billing_email_cc;billing_email_to;billing_notes;billing_variant;budget;budget_expenses;currency;deal;finish_date;fixed_price;hourly_rate;setting_include_time_report;customer.id;customer.name;deal.id;deal.name;leader.id;leader.firstname;leader.lastname;info;created_at;updated_at
945455175;P2102_051;Amtsblatt Friesland Nr. 4 / 2021;True;True;Landkreis Friesland,Lindenallee 1,26441 Jever;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760409491;Landkreis Friesland (LK_Friesland);;;933615198;Erwin;Meyer;;2021-02-22T09:39:05Z;2021-03-10T07:09:19Z
945455195;P2102_052;Amtsblatt Wittmund Nr. 02 2021;True;True;Landkreis Wittmund, Am Markt 9, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;2021-02-26;False;90.0;False;760418923;Landkreis Wittmund (LK_WTM);;;933615198;Erwin;Meyer;;2021-02-22T09:45:55Z;2021-03-01T06:36:37Z
945451002;P2102_038;Anhänger und Beipackzettel Insektenhotel;True;True;Gemeinnützige Gesellschaft,für Paritätische Sozialarbeit mbH Wilhelmshaven,Banter Weg 12,26389 Wilhelmshaven;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760726477;Gemeinnützige Gesellschaft für Paritätische Sozialarbeit mbH Wilhelmshaven (GPS);;;933615134;Thomke;Müller;;2021-02-17T08:02:59Z;2021-02-22T11:05:53Z
945363853;P2011_047;An Weihnachten denken;True;True;Kaufhaus Behrends GmbH & Co. KG, Hauptstraße 138, 26639 Wiesmoor;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760504841;Kaufhaus Behrends GmbH & Co. KG (Behrends);;;933610913;Mareike;Gatzke;;2020-11-17T10:10:36Z;2020-11-18T08:31:28Z
945343670;P2010_070;Anzeige 3 Zeitungen zu Hause AH/JW/WZ;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;2020-10-27;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933616551;Marketing;AH/JW;JJK:,AH – #105310 (ET: 28.10.2020),JW – #105335 (ET: 28.10.2020), WZ-Druckdatei an versenden;2020-10-26T13:57:36Z;2021-03-01T09:37:09Z
945395914;P2012_057;Anzeige Ansprechpartner Medienberater/LeserService AH/JW 2021;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933616551;Marketing;AH/JW;Anzeige noch nicht in JJK angelegt wird als Füller spontan mitgenommen;2020-12-21T12:33:49Z;2021-01-04T08:23:01Z
945464131;P2103_002;Anzeige Behrends für OZ;True;True;Kaufhaus Behrends GmbH & Co. KG, Hauptstraße 138, 26639 Wiesmoor;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760504841;Kaufhaus Behrends GmbH & Co. KG (Behrends);;;933610914;Julia;Schmidt;;2021-03-02T11:03:41Z;2021-03-02T11:35:53Z
945466964;P2103_008;Anzeige Edeka Behrends Remels;True;True;Kaufhaus Behrends GmbH & Co. KG, Hauptstraße 138, 26639 Wiesmoor;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760504841;Kaufhaus Behrends GmbH & Co. KG (Behrends);;;933610914;Julia;Schmidt;;2021-03-04T10:25:39Z;2021-03-04T10:25:39Z
945440853;P2102_014;Anzeige ePaper-App-Funktionen Korrektur;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;2020-12-18;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933616551;Marketing;AH/JW;;2021-02-05T12:00:59Z;2021-02-05T12:00:59Z
945428551;P2101_051;Anzeige ePaper-App-Funktionen WZ;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933616551;Marketing;AH/JW;;2021-01-26T11:10:38Z;2021-01-26T11:10:38Z
945420616;P2101_037;Anzeige Erreichbarkeit ServiceCenter 01/2021;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933615134;Thomke;Müller;Anzeigen wird von Wiebke (wto) bearbeitet, Bitte auf die JJK-Nummern legen: ,AH #109363;2021-01-19T08:02:59Z;2021-01-25T09:26:10Z
945448838;P2102_035;Anzeige Hafenhandbuch;True;True;Nietiedt Verwaltungs-GmbH, Zum Ölhafen 6, 26384 Wilhelmshaven;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760567100;Nietiedt Verwaltungs-GmbH (Nietiedt);;;933611423;Alexandra;Kirchhoff;;2021-02-15T11:59:00Z;2021-02-15T15:12:45Z
945329595;P2010_014;Anzeige Herbstfestival;True;True;AS Bekleidungswerk GmbH,Hauptstraße 6,26409 Wittmund-Leerhafe;None;None;None;project;None;0.0;EUR;None;2020-10-13;False;90.0;False;760553794;modAS Bekleidung (modAS);;;933610101;André;Klattenberg;JJK: #104376,ET: Mi. 14.10.2019;2020-10-08T05:53:28Z;2020-10-08T05:56:46Z
945471253;P2103_021;Anzeige Jever;True;True;Brillen Babatz GmbH, Marktstraße 37, 26382 Wilhelmshaven;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760397586;Brillen Babatz GmbH (Brillen_Babatz);;;933610914;Julia;Schmidt;;2021-03-09T11:49:33Z;2021-03-09T11:49:33Z
945448925;P2102_036;Anzeigen 2021;True;True;badberg ,Elektro- Sanitär und Wärmetechnik GmbH & Co. KG,Frieslandstraße 26,26446 Friedeburg;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760733849;badberg Elektro- Sanitär und Wärmetechnik GmbH & Co. KG;;;933610101;André;Klattenberg;;2021-02-15T12:52:45Z;2021-02-22T08:55:03Z
945412036;P2101_017;Anzeigen Kleinanzeigen26 (Umgestaltung);True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933616551;Marketing;AH/JW;;2021-01-11T15:02:25Z;2021-01-12T11:51:47Z
945399191;P2012_064;Anzeigen Lokal26-App;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933611423;Alexandra;Kirchhoff;;2020-12-30T11:09:56Z;2020-12-30T12:45:19Z
945142564;P2002_022;Anzeigen-Manual;True;True;Stadtwerke-Verkehrsgesellschaft Wilhelmshaven GmbH, Freiligrathstraße 416, 26386 Wilhelmshaven;None;None;None;project;1000.0;0.0;EUR;;None;False;90.0;False;760496034;Stadtwerke-Verkehrsgesellschaft Wilhelmshaven GmbH (SWWV);104459;Erstellung eines Anzeigen-Manuals;933613815;Christian;Hinze;;2020-02-11T14:56:22Z;2020-02-13T08:24:26Z
945455712;P2102_058;Anzeigenmuster;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;2021-02-24;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933616551;Marketing;AH/JW;;2021-02-22T13:58:02Z;2021-02-22T13:58:02Z
945380531;P2012_010;Anzeigen Öffnungszeiten Feiertage;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933616551;Marketing;AH/JW;Anzeigeaufträge über JJK folgen noch!;2020-12-03T10:16:18Z;2020-12-08T10:47:51Z
945393264;P2012_047;Anzeigen-Spezial "Online-Shops";True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;200.0;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933613815;Christian;Hinze;;2020-12-17T09:49:13Z;2020-12-30T04:02:49Z
945456292;P2102_061;Anzeige Osterrätsel 2021;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;2021-03-13;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933616551;Marketing;AH/JW;Neues Rätsel liegt noch nicht vor solange mit Platzhalter arbeiten.,Alle weiteren Vorlagen siehe Anlagen.,Nach Freigabe auf JJK#111628  / 3.4.21 legen;2021-02-23T07:58:47Z;2021-03-08T08:27:19Z
945395931;P2012_058;Anzeige Redaktion in 2021 AH/JW;True;True;Brune-Mettcker Druck- und Verlags-GmbH, Am Markt 18, 26409 Wittmund;None;None;None;project;None;0.0;EUR;None;None;False;90.0;False;760406040;Brune-Mettcker Druck- und Verlags-GmbH (BM);;;933616551;Marketing;AH/JW;Anzeige noch nicht in JJK wird spontan mitgenommen;2020-12-21T12:40:14Z;2021-01-04T08:21:57Z
